frame,num_objects,detector_latency_ms,reid_latency_ms
227,0,20.4103,0.00715
228,0,20.03241,0.00691
229,0,19.47498,0.00715
230,0,20.12444,0.00691
231,0,20.55979,0.00811
232,0,24.48535,0.00906
233,0,24.37472,0.00834
234,1,24.58715,27.36259
235,1,21.7073,25.33412
236,1,23.5579,26.65281
237,1,20.69664,24.78433
238,1,20.07127,28.01657
239,1,21.5044,25.95282
240,1,21.33012,25.31195
241,1,21.32487,26.37124
242,1,19.26804,24.94764
243,1,18.50605,24.51229
244,0,19.25421,0.00763
245,1,18.73517,25.66671
246,1,18.90254,23.8812
247,1,18.81456,28.8372
248,1,23.69452,27.42982
249,1,23.85831,26.5708
250,1,19.34338,24.60527
251,1,18.83554,24.70803
252,1,20.98298,25.35701
253,1,19.6321,24.56403
254,1,18.88728,24.96243
255,1,19.52243,24.76454
256,1,21.25907,24.70493
257,0,20.42079,0.00834
258,1,20.69664,25.18845
259,0,20.95366,0.00787
260,0,19.69266,0.00739
261,0,20.4885,0.00739
262,0,20.63155,0.00763
263,0,22.14909,0.00787
264,0,21.26002,0.00811
265,1,19.30022,25.29693
266,1,19.60683,25.02704
267,1,20.52641,25.17462
268,1,19.28258,25.33555
269,1,19.44995,25.11525
270,1,19.42658,24.97315
271,1,19.13023,25.18392
272,1,20.20335,25.36225
273,1,22.66431,26.52001
274,1,20.03527,24.8456
275,1,19.30618,24.66154
276,1,19.05942,24.74284
277,1,19.81759,25.23589
278,1,20.29824,24.62554
279,1,20.3867,24.8065
280,1,19.82093,24.65415
281,1,19.73033,26.25537
282,1,19.37366,24.75405
283,1,20.52999,24.68157
284,1,19.72222,24.80984
285,1,19.79756,24.90854
286,1,19.09709,25.51818
287,1,23.75174,24.78933
288,1,19.30928,24.82939
289,1,20.59865,25.17867
290,1,20.02859,25.14505
291,1,20.44582,25.04635
292,1,20.59603,25.12383
293,1,22.77088,24.96982
294,1,21.95621,24.75739
295,1,22.57562,25.06685
296,1,21.82484,25.25234
297,1,22.10975,25.21038
298,1,21.93999,25.31481
299,1,21.92998,25.14362
300,1,21.91305,25.2986
301,1,21.85988,25.41614
302,1,22.11642,25.29621
303,1,21.99459,25.40684
304,1,22.07732,24.99151
305,1,20.4668,24.57905
306,1,20.73646,24.56021
307,1,20.04027,24.52612
308,1,19.40489,25.4519
309,1,19.41299,24.84894
310,1,19.55295,24.58692
311,1,19.27328,25.11358
312,1,20.34664,24.74284
313,1,20.04242,24.75953
314,2,20.10989,32.61948
315,2,23.14997,33.01358
316,2,20.5183,33.12325
317,2,20.70308,33.19359
318,2,21.05761,34.09147
319,2,20.62511,33.16689
320,2,20.14756,33.72526
321,1,22.73464,24.7488
322,1,19.8617,24.77956
323,2,19.79446,32.68981
324,1,20.75481,25.36702
325,2,21.47985,33.57005
326,2,20.51902,34.2176
327,1,21.48271,25.24829
328,2,19.94681,35.40492
329,1,20.86878,25.0411
330,1,21.87991,24.60837
331,1,24.00875,27.44126
332,1,19.55986,24.57905
333,1,20.26916,24.78671
334,1,19.18101,24.66488
335,1,20.46204,24.616
336,2,19.92583,32.77683
337,2,22.27092,36.80658
338,2,23.72074,36.75389
339,2,22.59707,36.61346
340,2,22.29714,36.67784
341,2,23.41461,36.58962
342,2,23.32711,36.62467
343,3,23.19121,37.94694
344,2,46.731,57.29747
345,1,20.7212,26.89433
346,2,21.6713,33.26941
347,1,20.64657,26.69406
348,1,20.0882,24.87421
349,1,20.51592,24.55807
350,1,22.3918,31.12698
351,1,20.28775,24.94836
352,1,20.88261,24.89257
353,1,20.18332,25.07424
354,2,20.64157,33.40483
355,1,22.46428,26.61538
356,1,20.00523,24.6377
357,2,20.75291,32.77612
358,2,21.21711,33.33211
359,2,20.96844,33.00381
360,3,21.18444,34.5664
361,3,20.79892,35.00819
362,3,20.56575,35.57467
363,3,19.79923,36.54718
364,3,20.38693,35.27713
365,3,20.32256,34.40261
366,3,20.15615,34.13796
367,3,21.13461,34.88708
368,3,21.53587,35.20846
369,3,21.26527,34.95073
370,3,20.13636,34.5912
371,3,25.25449,37.89282
372,3,22.49789,37.69279
373,3,23.45896,37.76598
374,3,22.94517,37.85896
375,3,23.29159,37.91118
376,2,22.40396,36.57079
377,2,21.3263,32.97138
378,3,20.33544,35.25877
379,3,20.28227,34.3864
380,3,22.67933,34.91807
381,3,24.05453,37.56976
382,3,23.94199,37.59217
383,2,23.8986,36.12733
384,4,24.15895,38.98335
385,4,24.10603,38.68866
386,4,24.03998,39.09183
387,4,24.05429,39.1376
388,4,24.03975,38.97929
389,4,36.49807,39.82759
390,4,25.65861,39.93821
391,3,24.44863,38.03921
392,3,24.44172,38.00702
393,3,24.35207,37.81152
394,3,24.30439,37.81652
395,3,24.52111,38.42616
396,2,24.58954,36.9463
397,4,24.37329,39.8345
398,4,25.18177,40.19046
399,4,24.35732,39.93654
400,4,24.49489,39.79254
401,4,24.56522,39.94346
402,3,24.25289,38.54513
403,2,23.35453,33.57697
404,2,23.92745,33.54788
405,1,22.66812,24.88518
406,3,21.64078,34.59287
407,3,23.10038,35.15506
408,3,25.77376,37.05764
409,3,21.97146,36.48877
410,4,24.0097,37.21237
411,3,27.27962,38.69653
412,5,23.07177,37.73808
413,4,88.91535,35.23421
414,3,22.38703,37.64749
415,3,22.89653,34.84178
416,3,22.20798,34.71375
417,3,23.22364,35.36344
418,2,22.02773,33.51784
419,2,24.72901,33.5238
