frame,num_objects,detector_latency_ms,reid_latency_ms
226,1,58.24113,24.61362
227,1,54.36778,24.48463
228,1,55.71508,24.72782
229,1,60.35495,24.52421
230,1,59.9494,24.55258
231,1,74.17178,25.35295
232,1,58.27665,27.06051
233,1,59.65948,24.4298
234,1,54.57616,24.52731
235,1,62.42609,24.64461
236,1,54.50273,28.4524
237,1,71.50769,24.62721
238,1,58.6524,24.49179
239,1,74.35513,27.51827
240,1,63.43532,24.54758
241,1,62.84189,24.72305
242,1,69.67783,24.74737
243,1,70.88089,24.61028
244,1,71.07401,24.73617
245,1,70.16325,24.80078
246,2,71.60568,33.32949
247,2,58.29263,32.54771
248,2,60.80651,32.69196
249,2,61.6498,32.61733
250,2,55.97162,32.92894
251,2,61.89799,32.6786
252,2,59.273,33.1881
253,1,59.58652,25.39945
254,1,134.31716,25.07687
255,2,74.79119,36.55362
256,1,127.00748,25.87271
257,1,122.30301,27.44436
258,1,134.8958,24.66726
259,1,133.53109,24.77074
260,1,136.25979,27.57359
261,1,131.10518,24.79029
262,1,131.56223,25.91848
263,1,126.9083,27.84276
264,1,131.18601,24.58286
265,1,139.57858,24.62649
266,1,134.2411,25.89273
267,1,143.77737,27.62675
268,1,134.2423,25.17986
269,1,126.73974,25.949
270,1,134.61185,27.34137
271,1,135.31089,28.14841
272,1,129.7133,25.01345
273,1,129.32563,24.68872
274,1,127.37131,24.89877
275,1,134.26399,24.72878
276,2,133.95452,33.81371
277,2,73.24576,33.31232
278,2,71.23041,33.69856
279,2,66.77842,32.70984
280,2,63.38358,33.29611
281,2,63.72046,34.67655
282,2,62.60657,32.81856
283,2,61.26952,33.32615
284,2,64.71872,33.2222
285,2,62.07037,35.0306
286,2,63.15207,32.95612
287,2,66.17856,32.197
288,2,63.08579,32.95231
289,2,62.90817,32.7878
290,1,64.08596,25.37036
291,1,137.21561,24.77455
292,1,139.33468,24.59025
293,1,141.34789,25.86389
294,1,134.26852,24.50824
295,1,133.26168,24.81103
296,1,128.80778,24.61028
297,2,130.4121,33.80775
298,2,75.12403,31.80695
299,2,65.65118,30.68066
300,2,66.16068,31.14915
301,2,64.41069,30.81751
302,1,75.30403,26.03126
303,1,132.79939,24.93382
304,1,126.24907,24.46342
305,1,127.86484,25.32387
306,1,134.05681,24.99843
307,1,138.20004,24.5595
308,0,137.08544,0.00739
309,0,61.30075,0.00739
310,0,59.14354,0.00715
311,2,54.72589,30.39265
312,2,58.46643,31.17251
313,2,62.02745,30.58171
314,3,57.09171,32.46617
315,2,59.7353,31.26955
316,3,75.6557,36.20267
317,3,77.80576,31.58593
318,3,78.62306,32.6848
319,2,76.08604,30.97463
320,3,71.27333,33.13494
321,3,133.00633,33.52904
322,2,73.73285,31.0626
323,0,73.39406,0.00787
324,1,70.79244,25.18344
325,1,118.66975,25.91562
326,3,119.46702,31.79383
327,2,61.64551,30.76339
328,3,65.69815,31.75473
329,0,126.12844,0.00763
330,2,71.26784,31.42715
331,3,74.29886,32.45234
332,2,75.69933,31.26955
333,2,69.41175,30.26247
334,2,63.68327,30.80964
335,1,129.53186,24.80364
336,2,140.59901,31.52728
337,1,74.07355,25.88892
338,1,138.65209,24.82104
339,2,136.00969,30.25961
340,1,63.70831,25.09117
341,2,138.52572,30.54047
342,4,61.72395,33.61535
343,4,133.62145,33.93459
344,4,140.13553,34.0755
345,2,137.52294,30.48301
346,1,66.2384,24.46628
347,2,58.1789,30.27773
348,1,128.24178,25.03419
349,0,58.18701,0.00715
350,1,60.81939,24.48463
351,1,126.06788,24.90568
352,0,138.76748,0.00715
353,0,68.97902,0.00715
354,1,69.4499,24.63245
355,1,130.44047,24.5831
356,1,60.35089,24.59526
357,1,74.74184,24.76025
358,2,58.73227,34.57379
359,2,57.45435,32.02724
360,2,58.95257,35.72631
361,3,59.91769,33.21314
362,3,61.50293,34.31201
363,2,57.51681,32.55606
364,3,62.40654,33.44655
365,4,56.1502,34.89327
366,4,62.19792,34.03163
367,3,58.71344,33.72073
368,4,61.56826,34.38139
369,3,64.67724,33.59938
370,2,56.96988,31.91066
371,3,56.52261,33.50925
372,1,58.86054,24.61171
373,2,60.01639,34.53183
374,2,58.95352,32.16457
375,3,59.81994,33.76126
376,3,60.29344,33.07724
377,4,56.60868,35.34603
378,4,56.49662,34.2021
379,3,62.5093,33.4444
380,4,61.07259,34.23095
381,3,59.21388,32.97567
382,3,58.84552,33.08821
383,3,55.63593,33.09226
384,4,57.27124,34.64508
385,2,62.66737,32.27305
386,2,54.13961,33.48637
387,3,55.05657,33.49042
388,3,58.63118,33.71453
389,3,60.10866,34.17087
390,3,57.26409,33.4754
391,3,59.63826,33.42414
392,3,59.8805,33.42509
393,4,60.80246,34.24144
394,3,58.35176,34.62172
395,3,58.97641,33.90098
396,3,57.0364,33.64253
397,3,61.98978,34.4696
398,3,64.35013,33.36668
399,2,59.6931,32.65095
400,2,58.17437,32.57322
401,1,56.64706,24.68371
402,2,58.58326,32.55534
403,3,55.3565,34.33156
404,3,56.81372,33.4394
405,3,59.54266,33.85353
406,3,59.53836,33.90121
407,3,56.06818,33.67949
408,4,56.76675,34.77407
409,4,60.29153,34.01184
410,4,59.46469,34.53946
411,4,55.42302,35.43687
412,3,59.43394,33.60105
413,3,57.18493,34.45983
414,3,60.9262,39.49237
415,2,56.70476,32.27615
416,1,55.01342,27.7729
417,2,58.52771,32.10211
418,1,59.79466,24.66822
419,2,55.4359,32.18365
420,1,59.23438,24.5862
421,1,54.18754,24.64652
422,1,61.39231,24.72663
423,2,59.39889,32.12619
424,1,60.01329,25.5022
425,1,64.30626,24.9598
426,1,60.30345,25.15316
427,1,58.98213,24.616
428,2,57.28793,32.03797
429,1,62.3703,27.73285
430,1,57.86324,24.88041
431,1,59.67951,24.73497
432,1,55.51124,24.45722
433,1,57.41334,24.93596
434,1,55.53818,24.65415
435,1,56.47087,27.84109
436,2,63.87901,35.80427
437,2,76.98798,36.23176
438,1,63.26604,24.77646
439,1,59.56793,24.64247
440,2,60.34994,31.93855
441,2,58.35319,32.07135
442,2,56.38576,33.10323
443,0,55.66192,0.00787
444,0,58.00223,0.00763
445,0,58.9869,0.00763
446,0,53.46513,0.00715
447,2,56.5958,32.12786
448,1,55.20225,24.64819
449,0,57.51133,0.00787
450,1,55.55916,24.61123
451,1,55.88698,26.25728
452,2,54.47793,32.26471
453,3,56.64897,35.85601
454,3,54.74019,33.22005
455,3,56.92101,33.01191
456,1,57.96146,24.67322
457,2,58.82645,31.79383
458,1,59.24678,24.69468
459,0,56.11157,0.00787
460,2,57.52325,32.06873
461,2,59.49521,32.07994
462,2,57.79624,33.56457
463,2,60.70709,34.42693
464,3,55.46093,33.18381
465,0,55.0015,0.00811
466,2,57.05452,32.2814
467,2,58.2242,32.13358
468,3,57.06334,32.76849
469,4,55.88841,34.38044
470,4,58.08139,35.1212
471,4,57.57713,35.56299
472,4,65.15145,35.11429
473,3,59.58772,34.29413
474,3,62.30855,33.08678
475,3,57.48892,33.60939
476,1,59.6385,26.07036
477,1,66.6995,25.18034
478,2,58.38943,34.14392
479,2,61.24258,32.63068
480,2,71.23208,34.02114
