frame,num_objects,detector_latency_ms,reid_latency_ms
0,2,111.00864,44.91735
1,1,65.51456,30.29108
2,1,63.62748,24.08481
3,1,55.7766,25.40469
4,1,67.37852,27.53496
5,3,67.07311,38.33485
6,3,133.33607,34.90567
7,2,66.43915,34.16777
8,4,66.62393,36.35669
9,2,66.56027,33.86807
10,4,66.02907,35.9118
11,5,66.57767,37.65845
12,3,66.39862,35.08496
13,5,65.13023,37.78505
14,2,66.94794,32.52363
15,6,50.93074,36.86213
16,4,64.42642,35.5041
17,4,64.19492,36.37314
18,4,50.62532,36.19099
19,4,53.46632,35.93779
20,4,51.95165,36.56268
21,4,52.94847,37.31108
22,3,57.10006,33.93507
23,4,51.52655,35.10046
24,3,57.30653,36.17477
25,2,66.53571,36.39197
26,2,66.96534,36.65805
27,2,67.18469,36.73911
28,2,66.77365,36.51524
29,3,66.89811,38.28478
30,3,67.0867,38.28287
31,3,67.61384,34.84654
32,2,64.62598,33.74243
33,4,65.34743,36.02743
34,5,64.13007,38.1217
35,4,63.45344,35.30765
36,3,58.1975,34.53708
37,4,55.85265,35.43854
38,4,52.65212,37.56118
39,4,52.45352,36.62825
40,4,52.22464,35.79545
41,3,53.29871,34.04212
42,3,52.531,34.88612
43,4,51.75805,36.23796
44,3,51.68915,34.46889
45,4,51.36037,35.78186
46,4,52.53816,36.3884
47,4,66.854,39.41345
48,4,66.98227,39.72721
49,4,66.715,39.83736
50,4,66.98322,39.64639
51,4,67.4243,39.19268
52,4,67.14559,39.3858
53,4,66.45322,39.63661
54,4,67.18922,39.2344
55,3,59.15332,34.08051
56,4,58.55775,39.27732
57,3,55.0077,34.07454
58,2,50.04787,32.66025
59,3,53.61819,34.04427
60,3,56.99801,35.19011
61,3,57.47485,36.2227
62,3,52.98352,35.81142
63,3,68.1355,38.1453
64,3,66.45131,37.99176
65,4,66.21504,39.16121
66,5,66.18142,40.87615
67,4,66.45775,38.52487
68,4,66.68115,40.02333
69,3,66.49446,38.22303
70,4,65.12499,36.69405
71,4,50.79055,35.96854
72,3,54.19827,36.65161
73,4,53.12204,35.33912
74,4,56.43368,36.78918
75,4,56.57744,35.44378
76,4,52.54054,35.91681
77,4,52.74248,35.24423
78,4,53.17593,36.02004
79,5,57.21807,35.56371
80,5,131.47163,40.50756
81,6,66.28013,43.22791
82,6,69.04936,42.95826
83,5,67.34896,40.83037
84,6,66.69855,42.4695
85,5,70.67132,41.07499
86,5,70.93477,41.48293
87,5,67.14988,40.45105
88,5,67.19971,40.8349
89,5,67.02876,40.98487
90,5,67.02518,40.89594
91,4,69.56291,38.88845
92,5,68.46166,41.61429
93,5,71.86627,40.28463
94,4,67.70968,39.72054
95,4,67.19542,39.69955
96,4,67.3306,40.32326
97,4,56.68163,35.69579
98,4,55.09877,36.89027
99,6,68.02201,38.59186
100,4,65.71984,36.35192
101,4,65.2914,35.14242
102,6,53.22623,37.70041
103,5,55.41921,37.5483
104,6,54.24118,39.03651
105,6,70.27626,39.27445
106,6,69.11731,38.6157
107,6,57.2567,38.84315
108,5,57.49917,37.79793
109,6,69.54503,38.46312
110,6,70.08934,39.18147
111,6,71.49148,42.57488
112,6,67.96813,42.56344
113,6,70.55068,41.67128
114,6,69.93937,42.51909
115,6,68.74657,42.65761
116,6,67.91639,43.14089
117,6,68.74895,42.37413
118,6,68.12239,41.49842
119,6,69.52238,41.7335
120,3,76.44606,34.82676
121,6,56.43892,37.98819
122,5,56.15139,36.62753
123,5,53.74622,37.37497
124,6,68.92538,42.18674
125,4,124.53175,35.34627
126,5,65.5694,40.86852
127,5,55.10807,37.60743
128,6,57.14488,37.86016
129,5,120.67509,36.15022
130,4,69.61751,36.66329
131,4,67.69848,36.24678
132,4,67.1618,36.15212
133,4,53.88618,36.77678
134,4,56.01335,36.57627
135,3,57.60407,35.22968
136,3,63.95459,34.91759
137,3,64.48388,34.68204
138,3,54.44169,34.53565
139,4,50.94481,34.85966
140,3,58.89583,35.12836
141,2,51.1682,32.96232
142,2,60.07862,32.71246
143,3,57.40237,37.68182
144,2,50.90761,33.09464
145,6,50.81534,37.25314
146,5,125.21648,37.17542
147,6,57.27792,38.6529
148,5,132.01189,41.21494
149,5,67.05737,40.92216
150,5,74.06783,39.49285
151,4,55.66072,37.08625
152,4,68.22348,36.62395
153,3,66.92982,34.5943
154,3,58.98786,35.15649
155,3,55.2001,36.67021
156,2,66.57934,36.55076
157,5,64.38756,36.96108
158,4,65.21106,36.79371
159,3,64.89301,35.30979
160,3,64.888,35.40158
161,3,64.60881,34.84702
162,3,65.14525,35.69126
163,3,65.10568,35.44521
164,4,64.0552,36.46064
165,4,65.60588,36.48925
166,4,66.65158,40.19475
167,4,64.52274,36.98897
168,4,64.43453,36.91602
169,4,64.6019,36.82804
170,4,64.99553,36.80992
171,3,65.40751,35.66074
172,3,67.49701,35.70962
173,3,67.07811,36.1979
174,3,56.2613,35.18081
175,4,56.11587,36.83281
176,4,56.63061,36.08727
177,4,53.70903,36.47852
178,4,53.62439,36.44657
179,4,68.38393,36.01265
180,4,66.60271,35.71749
181,4,67.34586,35.83503
182,3,72.32809,34.48939
183,4,66.50925,35.96163
184,3,68.84575,34.85394
185,4,66.22291,35.98189
186,4,66.81466,36.28588
187,4,67.65556,36.10229
188,3,70.04642,34.62744
189,3,67.37781,34.82509
190,3,66.48374,34.85298
191,4,67.22569,35.9621
192,3,54.58975,35.40778
193,3,66.87665,37.70685
194,3,69.82017,37.57501
195,3,67.65819,37.88114
196,3,67.64603,37.9169
197,3,66.95461,33.89978
198,3,56.83732,35.29644
199,3,54.86798,35.62808
200,2,68.08877,33.27394
201,2,66.79249,33.06985
202,2,66.73503,32.94897
203,2,66.76555,33.09345
204,2,67.52229,33.04505
205,2,66.86521,33.44035
206,2,66.9632,33.1943
207,2,55.06325,34.10411
208,2,56.65469,34.03163
209,2,67.37828,36.41462
210,2,68.01891,36.32832
