frame,num_objects,detector_latency_ms,reid_latency_ms
677,1,43.71619,29.80733
678,1,45.25685,24.71304
679,1,48.17843,24.69563
680,1,44.68513,24.83249
681,1,45.6357,24.64271
682,1,47.8127,24.72782
683,1,48.71416,24.6501
684,1,45.3968,24.77264
685,1,44.8308,31.4188
686,2,48.06447,36.33142
687,2,50.42505,34.66487
688,2,51.70441,34.54828
689,2,51.02277,34.38234
690,2,52.0463,34.39569
691,2,51.60522,34.53112
692,2,50.42386,34.83725
693,2,60.02116,36.34739
694,0,60.08554,0.00882
695,1,60.14156,27.18258
696,1,44.32321,24.49656
697,2,45.81046,32.39584
698,2,46.41914,32.40943
699,0,44.62552,0.00787
700,1,50.03715,24.52874
701,1,45.89391,25.99978
702,1,58.76517,27.1523
703,0,43.32137,0.00787
704,0,47.35613,0.00691
705,0,46.89741,0.00787
706,0,44.4634,0.00763
707,0,49.84736,0.00739
708,0,49.75963,0.00763
709,0,49.84283,0.00763
710,0,47.74666,0.00763
711,0,45.95423,0.00739
712,0,49.26395,0.00858
713,0,45.17436,0.00787
714,0,48.62666,0.00739
715,0,56.16021,0.00739
716,0,54.92187,0.0093
717,0,56.53548,0.00763
718,0,45.7046,0.00763
719,0,45.73035,0.00763
720,0,43.83278,0.00739
721,0,51.21779,0.00787
722,0,45.41445,0.00858
723,0,47.65058,0.00787
724,0,46.6907,0.00763
725,0,44.24334,0.00715
726,0,59.69143,0.00882
727,0,61.25259,0.00906
728,0,52.77538,0.00739
729,0,46.18502,0.02074
730,0,45.97974,0.00763
731,0,48.4798,0.00763
732,1,54.10838,25.23136
733,0,45.21418,0.00763
734,0,44.33203,0.00715
735,0,47.09888,0.0093
736,0,45.46309,0.00763
737,1,49.85404,24.65081
738,0,45.0201,0.00763
739,0,49.60823,0.00763
740,2,48.75469,33.23007
741,2,48.63334,33.25272
742,2,55.24898,33.05578
743,1,48.17367,25.02942
744,1,49.65734,28.11837
745,1,44.52229,24.49632
746,1,45.47167,28.14221
747,1,43.68377,24.53017
748,1,46.47613,24.91975
749,1,46.10586,24.87183
750,1,49.84879,28.19753
751,1,48.97976,24.5266
752,1,44.32297,24.55306
753,1,44.37113,24.45769
754,1,47.19043,24.58715
755,1,47.09339,24.45149
756,1,46.54932,25.94852
757,1,45.95256,24.56236
758,1,44.47293,24.58453
759,1,49.91007,24.4782
760,0,44.87085,0.00763
761,0,45.99881,0.00763
762,1,45.31837,24.786
763,2,52.35624,33.07676
764,2,47.06645,36.51404
765,2,44.89088,33.58126
766,2,47.09554,32.96113
767,2,48.71225,32.65119
768,2,45.34459,32.83787
769,1,49.04008,24.57309
770,2,45.7449,32.79448
771,2,49.03221,32.95541
772,2,47.86921,32.77063
773,2,48.07878,33.29301
774,1,47.9691,26.43061
775,0,47.45173,0.00787
776,1,43.06436,24.63412
777,1,46.06795,29.57439
778,1,46.47541,24.67918
779,1,45.06087,24.33848
780,1,45.46881,24.4298
781,1,49.91269,24.56999
782,1,60.11081,27.35829
783,3,59.30281,37.43672
784,1,59.56101,28.01561
785,1,59.72624,25.74849
786,1,43.9539,24.59812
787,2,44.97719,32.40681
788,2,47.29748,32.58538
789,3,44.8997,34.01566
790,3,49.69621,36.19909
791,1,49.15333,27.45366
792,1,48.23136,24.78933
793,2,47.7767,32.50742
794,2,45.10617,33.18715
795,4,48.66505,39.47091
796,4,50.96149,38.34128
797,2,50.44627,34.66201
798,1,50.71998,24.68681
799,1,45.60447,24.71733
800,2,47.39642,32.59254
801,1,46.25392,24.99628
802,1,49.98446,24.63269
803,1,56.22864,24.7314
804,3,61.25784,34.54661
805,2,52.38342,34.23476
806,2,46.76533,32.38535
807,2,46.46802,32.55939
808,2,47.08862,32.64666
809,2,48.19989,33.42438
810,3,49.03913,36.83257
811,2,50.98963,34.26814
812,2,49.57366,32.49741
813,2,50.25864,33.1285
814,2,47.66011,32.61566
815,2,47.62411,33.12016
816,2,47.28842,33.28443
817,1,51.42069,24.79506
818,2,58.84194,32.35459
819,3,46.87619,33.90145
820,2,46.58985,32.55892
821,3,45.91799,34.20949
822,2,49.25013,36.37862
823,2,57.99747,33.47874
824,2,55.07469,33.33235
825,2,57.00493,35.12359
826,2,55.57156,34.44576
827,2,55.5501,33.41031
828,2,56.30302,33.3817
829,2,58.51269,33.1645
830,2,57.71756,33.27489
831,2,55.84073,33.67114
832,2,56.26893,36.15379
833,2,56.32687,33.36072
834,2,55.81021,33.43821
835,2,55.83811,33.44798
836,2,54.90589,33.499
837,3,55.18985,34.62768
838,2,56.50592,33.46348
839,3,55.41682,34.72781
840,3,55.25661,34.95955
841,3,57.05285,36.06558
842,3,56.12826,34.71255
843,2,56.00905,33.77414
844,3,49.62635,34.19256
845,3,48.93279,33.93602
846,2,47.17135,32.91368
847,2,46.33379,32.48811
848,2,46.65732,32.92346
849,2,51.26309,32.2113
850,2,47.4112,33.27274
851,1,46.50402,27.25434
852,2,58.65812,36.05866
853,2,58.4197,36.49282
854,1,59.44991,27.43196
855,1,59.49116,27.34494
856,1,58.41565,27.66609
857,3,58.8541,37.68039
858,2,59.47542,36.33857
859,2,58.40325,36.32593
860,2,58.5537,36.33285
861,3,58.60877,37.61005
862,3,59.24726,37.60886
863,2,59.17358,36.19838
864,2,59.2742,36.1948
865,2,59.47018,36.26323
866,2,59.55839,36.14664
867,2,59.22461,36.23962
868,2,58.44569,36.23271
869,2,58.88128,36.08322
870,3,59.28516,37.72187
871,3,59.79466,37.61029
872,3,59.37576,37.62245
873,2,59.59749,36.13591
874,2,59.29422,36.12566
875,2,59.1836,36.05556
876,2,58.60758,36.23772
877,2,59.53979,36.06963
878,2,59.55768,36.13043
879,2,59.24368,36.21769
880,2,59.42512,36.2587
881,1,59.26824,28.34344
882,2,59.3586,36.24988
883,2,59.44347,37.05978
884,2,58.59351,36.25989
885,2,59.4542,36.94773
886,2,59.20911,36.88979
887,2,59.51619,36.80849
888,2,59.7496,36.58104
889,1,48.44379,24.58286
890,1,46.50187,24.91522
891,1,48.38681,25.03467
892,1,44.46888,24.97768
893,0,58.85983,0.00882
894,1,61.0826,26.35932
895,1,44.81649,24.83773
896,1,53.65634,24.91593
897,2,45.01677,32.4533
898,1,44.04306,24.84155
899,1,46.17953,24.73783
900,1,45.01104,24.83487
901,2,45.81285,32.57489
902,1,46.48209,24.77837
903,1,43.4227,24.81651
904,1,46.39983,24.77121
905,1,44.52634,24.69802
906,1,45.33863,24.76025
907,1,48.21968,24.63984
908,1,43.82563,25.14815
909,1,50.38714,28.91707
910,2,45.85028,33.09679
911,1,48.91539,24.58143
912,1,49.17145,25.00606
913,2,45.90631,32.93109
914,1,56.77915,26.0694
915,1,56.03504,25.91753
916,2,55.54843,33.27298
917,3,47.14012,37.69994
918,3,46.92888,34.64603
919,3,58.77614,34.77526
920,2,56.8924,33.75793
921,3,57.88612,39.07681
922,3,57.86729,34.91974
923,3,56.95701,35.00414
924,2,56.44941,33.70833
925,2,45.37773,32.66883
926,3,47.81318,33.82039
927,1,51.14055,26.76606
928,2,42.71126,32.41277
929,1,48.34199,24.78552
930,1,45.17365,24.5707
931,1,42.83595,24.73497
932,0,48.18392,0.00763
933,0,45.28761,0.00739
934,0,52.43635,0.00715
935,1,56.85043,25.94614
936,1,55.2783,29.8593
937,1,55.96709,25.7585
938,1,54.87132,29.82879
939,0,56.2675,0.00763
940,1,55.91869,25.99478
941,0,54.49247,0.00787
942,1,49.78108,24.60003
943,2,47.32847,32.04489
944,1,48.93661,24.79172
945,2,43.27917,32.341
946,1,46.1297,29.84262
947,1,45.35747,24.55235
948,0,45.50195,0.00763
949,0,44.23547,0.00739
950,2,47.52564,32.02367
951,2,51.3339,32.25374
952,2,52.06275,33.46395
953,0,46.68665,0.00787
954,1,44.63124,24.52159
955,0,43.6902,0.00763
956,0,48.49362,0.00668
957,0,44.3182,0.00787
958,0,47.0655,0.00763
959,0,43.58315,0.00739
960,0,46.98825,0.00787
961,0,45.77804,0.00811
962,0,48.97523,0.00834
963,0,45.80045,0.00811
964,0,48.76685,0.00954
965,1,44.20853,24.63746
966,0,46.09179,0.00763
967,0,44.71517,0.00715
968,1,53.76363,24.66512
969,1,50.21524,24.57428
970,0,43.46919,0.00787
971,0,47.23883,0.00763
972,0,44.15035,0.00739
973,0,47.01352,0.00763
974,0,45.83406,0.00715
975,0,44.54398,0.00763
976,0,48.42257,0.00739
977,0,43.48373,0.00739
978,0,47.05095,0.00787
979,0,49.55959,0.00644
980,0,42.95874,0.00691
981,0,43.35451,0.00691
982,0,44.1649,0.00715
983,0,47.9579,0.00691
984,0,49.75009,0.00858
985,0,43.56694,0.00739
986,0,48.70701,0.00763
987,1,46.50903,25.30742
988,1,47.68443,24.87779
989,1,47.43958,25.0349
990,1,48.56658,25.57278
991,1,45.15409,24.6284
992,1,49.39532,24.68657
993,1,46.44227,24.71662
994,1,48.49863,24.6346
995,1,47.27125,25.79355
