frame,num_objects,detector_latency_ms,reid_latency_ms
226,1,37.10794,26.59726
227,1,35.02703,24.86205
228,1,33.33855,24.76358
229,1,33.85568,24.6594
230,1,33.72478,24.30439
231,1,36.60202,24.07122
232,1,43.62106,28.2228
233,1,44.03996,29.1729
234,1,43.63823,28.84078
235,1,44.03281,28.93448
236,1,44.00682,29.15716
237,1,44.83557,27.62866
238,1,42.61184,24.91856
239,1,36.44061,28.87154
240,1,33.14519,24.80102
241,1,33.00834,24.70231
242,1,43.02669,24.92118
243,1,37.31012,24.56617
244,1,37.25743,24.75595
245,1,44.78407,27.45962
246,1,33.12016,24.62745
247,1,37.84728,27.951
248,1,36.04031,25.01941
249,1,33.3333,24.54782
250,1,37.06336,24.7457
251,1,33.5896,24.69993
252,1,34.14059,24.36876
253,1,39.34383,23.86069
254,1,106.83513,26.37315
255,1,108.26802,29.43134
256,1,104.68173,24.45745
257,1,99.28012,24.98031
258,1,109.01427,24.74689
259,1,106.13489,25.53105
260,1,105.33857,31.94427
261,1,103.99437,25.13242
262,1,93.94717,28.82481
263,1,91.57085,25.22516
264,1,106.44627,27.51303
265,1,109.49779,27.44603
266,1,105.97157,26.55387
267,1,102.77772,27.58574
268,2,96.49181,33.09751
269,1,34.95693,25.31099
270,1,104.30861,27.7729
271,2,105.92675,33.86188
272,1,42.27352,26.73531
273,1,107.42426,24.9157
274,2,107.25546,34.61242
275,2,39.41107,33.24628
276,1,36.91006,25.57468
277,1,106.20189,27.1666
278,1,103.05715,27.62461
279,1,97.98217,26.16096
280,1,105.56245,27.13394
281,1,105.32618,24.98436
282,1,106.49443,26.721
283,1,106.87208,24.78409
284,1,104.61593,29.88029
285,1,105.50952,24.82748
286,1,95.14594,24.61052
287,1,109.58982,26.53313
288,1,103.35302,29.26683
289,1,106.33016,25.87104
290,1,98.71221,24.90592
291,1,102.37694,27.35233
292,1,100.85702,28.93162
293,1,108.41441,27.04215
294,1,104.18725,27.27509
295,1,111.04703,27.79913
296,1,102.35,30.35522
297,1,110.93259,24.97602
298,1,104.7256,27.86016
299,1,103.81651,24.69873
300,1,108.05488,32.60136
301,1,103.21736,26.39174
302,1,103.01733,24.56021
303,1,96.84348,25.22516
304,2,107.79858,32.78923
305,2,37.08696,36.4821
306,1,39.43682,28.43738
307,2,103.11818,33.03742
308,1,41.79549,26.48377
309,1,106.04978,24.86634
310,1,107.41138,25.7771
